-54.036240	26.623184	0.909073	-22.605759	-54.322449	76.914871	-19.259232	3.340515	-4.686417	-31.271561	-38.088104	15.040955	46.955261	-9.973450	-30.868805	29.407074	2.412766	-20.429413	-11.856186	26.367371	24.286758	1.954926	12.904846	42.462173	-24.179764	18.287857	-0.272629	6.879425	19.506714	-5.195068	-30.172897	-6.148560	
-80.629715	33.413849	14.391281	-25.528061	-92.561020	93.178101	-13.386658	-1.750320	18.360214	-55.065002	-66.400879	3.655914	61.736404	14.202560	-48.717026	-7.446838	17.469391	-13.932510	-23.374924	4.882401	18.143326	8.818283	11.567810	52.194626	-23.179474	22.127243	-6.379898	0.074326	27.578506	1.302490	-48.910217	-76.833893	
-101.470169	24.814682	34.678253	-23.517105	-99.770615	72.035843	-0.510147	1.242355	24.324707	-69.936707	-75.948349	-15.376740	25.573318	12.662659	-47.988159	-61.835312	13.079147	-8.404999	-19.443848	-15.206375	-3.825241	3.999985	6.395401	31.527222	-12.889618	12.146683	-21.423096	-21.899170	15.018204	-0.909180	-56.044846	-167.775818	
-139.524261	16.571167	58.578476	-7.927444	-73.641113	35.721573	-1.401535	17.772919	26.558884	-72.597443	-52.347900	2.751511	0.277588	-4.231537	-46.430298	-103.056793	-17.320801	-20.324921	-15.491455	-12.966446	-9.419022	1.409180	11.977478	13.717590	0.121490	5.730637	-29.364380	-41.594193	-10.890945	-18.753372	-56.960999	-215.630341	
-229.518326	21.379181	81.378830	4.914490	-30.188919	11.500732	-12.107040	6.998871	32.156143	-66.694672	-34.765137	22.604935	2.810501	-5.705185	-28.617462	-85.803787	-60.002838	-50.929047	-41.161011	-11.447891	-8.619614	-8.462708	16.409912	19.205963	2.028656	9.173752	-19.691696	-39.399963	-33.764557	-52.885361	-71.733871	-224.983948	
-367.612762	42.910233	106.600571	-4.523804	11.153473	15.605957	-15.111954	-31.780502	39.062088	-37.143982	-29.979416	13.882462	4.830444	-9.463928	-16.515488	-16.770752	-69.022522	-67.121796	-69.101349	-15.870712	-12.372482	-24.136856	11.542328	41.012161	-1.577118	14.997818	5.750854	-9.674149	-38.059860	-88.354935	-91.027298	-219.029800	
-505.909210	74.557953	139.468842	-32.841110	27.670822	35.335663	-4.482895	-74.532272	22.473572	0.644608	-16.157562	-1.159119	10.742340	-18.740021	-34.237671	21.946472	-44.407196	-62.072617	-71.931488	-15.780029	-14.961029	-36.370117	-2.173538	49.487762	2.525208	12.738831	29.024384	30.123749	-26.934784	-119.823868	-110.706818	-207.349731	
-607.323242	112.915878	167.454269	-49.929855	22.424698	48.039047	-0.247101	-78.855896	-18.640991	5.275436	15.977768	-24.786453	1.662598	6.660980	-38.122910	9.001770	-23.604187	-46.302963	-59.837814	-11.378540	-3.134003	-32.355865	-23.075577	18.872025	20.297379	7.877075	37.227386	61.171875	7.593140	-150.194366	-131.751495	-207.958420	
-659.468140	136.466080	172.353043	-58.083145	5.721191	83.213974	-13.865036	-69.059525	-28.851044	-25.668518	50.918289	-34.289673	-37.707779	38.932739	-17.868210	-14.970734	-26.898041	-22.408997	-46.906509	-16.846283	12.731400	-3.066452	-26.893066	-34.369553	37.277222	6.048080	40.449097	55.035828	59.560730	-164.483429	-146.174042	-226.350128	
-650.620361	142.046951	163.207382	-57.583084	-25.003311	103.308914	-7.174881	-70.924042	-18.311295	-49.832535	56.653137	-32.996750	-70.377380	55.222794	13.079346	-20.519150	-58.618484	0.481659	-32.194931	-27.098389	16.866119	28.911438	-15.792023	-79.142197	34.744110	2.252396	59.150391	24.467590	101.514297	-149.077240	-170.512650	-242.640930	
-624.024902	153.923874	140.972809	-45.547043	-26.676392	62.131958	1.245544	-18.890884	-28.253174	-45.735962	35.814667	-36.242508	-80.514404	51.260864	38.187393	0.875137	-92.531326	8.895065	-18.158676	-29.053253	11.725647	46.749283	5.386276	-85.137405	7.889603	-4.301758	88.342026	-6.749268	120.462204	-109.347809	-204.883453	-238.380722	
-618.185303	166.693695	128.041275	-32.288605	-1.470779	-15.069168	-49.822205	89.301346	-21.716141	-34.983963	0.491898	-37.626602	-69.645615	31.153748	48.157013	26.437561	-101.143173	-1.476944	-11.461655	-18.796066	3.465393	36.599548	19.919724	-49.620453	-36.943481	-5.342850	113.816574	-26.198837	121.056625	-80.784851	-237.585358	-218.876205	
-610.178650	141.216309	144.124466	1.127869	7.801315	-75.870483	-130.913940	124.111908	54.638718	-17.585327	-27.964020	-32.954422	-50.249054	3.035614	46.091980	33.589966	-88.937759	-10.953491	-10.769363	-0.788315	4.425583	13.970871	19.366943	3.507019	-80.865631	-1.564636	116.776901	-25.885422	122.436188	-80.710785	-257.087646	-204.650284	
-572.569092	90.563675	147.969574	35.484665	-9.430237	-87.630493	-143.727234	27.266800	116.134613	36.829803	-23.843933	-23.814835	-30.955170	-16.590271	34.208481	22.387955	-76.727921	-4.886703	-9.121506	8.738632	8.132889	-3.113724	6.194336	42.596390	-88.210220	0.741745	84.858063	-9.277939	133.438385	-104.670227	-254.991608	-205.137283	
-529.123535	91.741501	116.560013	7.668777	-32.969635	-58.636841	-88.334076	-60.925705	41.321182	115.515579	19.897385	-11.457794	-14.431885	-18.781281	18.311813	-3.067154	-63.592239	10.716522	0.622375	3.705414	5.018021	-6.278107	-12.736099	35.616165	-32.574600	7.530579	20.450729	16.436600	156.321350	-141.637909	-238.315765	-208.862198	
-527.325256	159.307129	82.959030	-65.072891	-40.259491	-30.827515	-57.901276	-25.850769	-107.488937	130.841141	103.995865	-7.322800	9.184631	-3.250992	-10.344467	-46.050278	-41.986099	28.236176	18.852097	-4.846024	4.109756	4.979874	-43.249908	-40.831543	67.771317	48.231735	-98.120560	52.880157	215.709442	-163.525101	-236.084167	-206.892746	
-570.468323	201.281418	61.695496	-120.363983	-30.532547	0.095490	-62.626221	28.199677	-162.007416	39.522629	179.854584	14.932632	27.957062	20.676147	-29.821915	-69.909302	-29.229523	24.186035	30.484161	-7.106567	3.203568	19.217316	-65.062668	-145.657089	161.484344	143.061005	-244.564087	19.194809	298.921326	-109.362473	-273.958160	-230.635117	
-583.937378	147.272339	46.579422	-112.770035	-39.504837	15.297699	-47.281464	10.267914	-111.726074	-63.297180	152.261642	80.823257	54.440308	16.829422	-65.722534	-60.014969	1.209473	19.462234	37.483871	5.308563	8.137177	25.762650	-55.255035	-232.088776	190.342194	259.166840	-297.612335	-120.226501	330.023224	47.526291	-300.538483	-299.313446	
-541.287415	51.163589	26.302277	-56.559189	-55.565613	3.530487	-10.264145	-27.527710	-51.165863	-87.317474	27.018539	143.881836	113.456467	15.110062	-130.828125	-77.120499	31.792786	18.397690	39.750687	22.221054	11.662552	13.134689	-27.972397	-233.505692	122.735596	348.208405	-222.351898	-283.984619	257.963409	230.971649	-287.184906	-362.396240	
-498.891266	-1.194733	-3.783142	-13.072830	-48.401428	-19.870621	4.911484	-35.897537	-37.983810	-52.302307	-97.694077	155.985626	179.423965	48.846893	-178.963348	-121.726242	41.904831	10.302353	29.436203	28.449615	9.440552	-13.537018	-30.577377	-165.221893	18.258820	385.307678	-97.381866	-369.430756	124.680176	365.046356	-259.379395	-392.181580	
-484.046326	1.023041	-32.643692	-12.387222	-16.478302	-26.958984	-13.044373	-13.404648	-51.294952	-17.961899	-156.983902	119.246048	227.790405	87.472900	-200.096176	-155.905334	30.849640	-1.223831	7.017059	10.040527	4.154251	-13.837433	-33.659180	-115.915665	-53.860382	378.539886	-25.049835	-357.321381	-13.619888	424.391846	-207.227631	-418.244293	
-475.417969	12.742645	-40.520401	-30.870422	-1.185028	-19.883453	-34.182205	5.403687	-46.880630	-12.288528	-153.343033	53.235901	272.304169	99.575256	-223.012283	-153.279144	7.464722	-8.929611	-10.756546	-16.147385	-8.163605	-1.218689	-17.490204	-95.422882	-81.681656	359.045868	-34.351837	-274.489838	-122.983337	407.720245	-117.811249	-460.895050	
-455.250305	2.357193	-27.955551	-26.012665	-16.305908	-23.200745	-32.604462	-2.060760	-26.938065	-25.989929	-109.357681	-25.056000	310.827423	111.132629	-247.965530	-136.382172	-8.644791	-17.943954	-15.684723	-21.590439	-18.243256	-8.408691	-14.459686	-76.634888	-77.434616	336.587097	-101.274780	-170.604279	-177.735916	343.902100	-18.391846	-502.808868	
-427.741272	-19.676910	-24.002563	3.001114	-24.115295	-39.872223	-20.473312	-6.747650	-10.018311	-52.624863	-58.851654	-76.214111	299.596893	128.983185	-191.137863	-159.655884	-33.274536	-27.878998	-17.438080	-8.026337	-14.505585	-23.311157	-24.488831	-65.258148	-38.516357	311.516266	-171.212173	-103.632660	-179.563354	278.639862	66.428741	-520.679871	
-416.801727	-19.026062	-27.659958	10.387375	-19.834503	-48.894241	-17.796722	-5.567841	-6.513199	-46.921844	-47.192734	-82.447388	253.480103	68.089142	-39.795883	-111.903000	-78.986389	-61.759430	-47.023499	-0.713867	-1.026611	-27.673721	-29.594345	-70.454025	18.067703	275.406006	-197.548691	-90.955460	-158.356140	220.378021	120.126556	-495.711517	
-426.814758	-5.085541	-30.272675	-6.624481	-16.335632	-39.105942	-17.064926	5.458511	-35.676865	-6.760818	-64.282913	-56.623611	246.732071	-65.918427	8.678619	43.028748	-63.724701	-94.066284	-89.740906	-12.930862	2.657852	-26.605774	-23.157669	-73.604080	56.522491	223.591202	-169.273163	-93.458496	-123.881241	149.056580	135.123367	-433.575500	
-431.963318	6.122772	-32.646057	-29.623230	-21.263748	-24.579071	-19.509857	10.622894	-55.943115	27.081314	-86.010818	-33.141739	280.798706	-151.731537	-82.133926	139.155182	45.856979	-96.389175	-109.193024	-34.197449	-10.060089	-32.148788	-13.682831	-56.496857	50.992538	158.786957	-106.689102	-85.062408	-69.524796	61.634460	116.696487	-360.334991	
-420.620636	12.037674	-30.379929	-42.579742	-28.334778	-13.507874	-20.364731	-15.907166	-49.901932	41.156952	-94.234467	-27.991318	286.764313	-140.782516	-153.437973	88.239563	142.358429	-64.118118	-90.032425	-44.085831	-22.558716	-37.393570	-11.186508	-20.722321	17.161972	81.426712	-42.513000	-73.318573	-5.714996	-9.965256	77.318665	-293.824677	
-401.335236	15.329849	-25.462601	-43.516754	-30.407150	-6.835373	-17.007980	-40.994583	-45.461823	31.836273	-85.439651	-21.335663	224.740417	-85.042664	-125.300339	-0.806717	133.618820	-26.311523	-52.779373	-37.496002	-22.657623	-31.083878	-14.317123	4.529480	-0.611328	5.370193	0.756973	-73.664352	36.380447	-40.450058	27.684250	-236.705246	
-383.763214	11.460297	-23.353180	-34.891220	-25.365158	-5.461395	-15.619431	-37.746643	-48.775513	16.147400	-67.582748	-4.256531	124.576553	-48.667480	-62.851639	-36.125427	70.747406	-11.899414	-27.264648	-28.230637	-21.311081	-22.300110	-8.377060	0.703033	-0.665924	-41.135834	25.773926	-83.069717	40.033981	-27.596008	-21.503937	-200.032242	
-355.990662	-5.347076	-31.937408	-30.295517	-22.902100	-14.002182	-24.155685	-31.515686	-59.676788	8.668274	-62.078842	-0.733154	36.515350	-44.058167	-25.328430	-40.986237	19.989395	-24.987335	-23.084427	-23.116226	-27.856888	-32.135269	-3.149551	-1.724335	-22.853943	-55.815872	35.136307	-93.972214	5.220718	2.473022	-54.424438	-182.020081	
-253.670746	-27.729141	-41.934586	-33.287201	-25.302216	-22.825317	-32.574585	-27.858597	-69.159470	-3.469147	-62.672775	-18.906921	-12.944168	-46.069214	-21.240311	-43.995804	-6.500137	-39.153091	-33.225357	-23.102768	-29.706207	-47.110687	-23.305023	12.626831	-40.930298	-56.372131	24.641830	-82.391464	-41.669174	8.831009	-56.996735	-159.832932	
